"vibes","Movie","Name","Year","PP","DD","MM","FF","Ch","Nom","Pic","Dir","Aml","Afl","Ams","Afs","Scr","Cin","PrNl","PrWl","PrNs","PrWs","PrN","PrW","Gdr","Gmc","Gd","Gm1","Gm2","Gf1","Gf2","PGA","DGA","SAM","SAF","SAE","Age","Length","Days","WR","rating_val"
0,"Glass","Schell","1975","0","0","1","0","0",1,"0","0",1,0,0,0,0,"0",1,1,0,0,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",45,0,0,0,6.5
0,"Hell","Whitmore","1975","0","0","1","0","0",1,"0","0",1,0,0,0,0,"0",0,0,1,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",54,0,0,0,0
0,"Adele","Adjani","1975","0","0","0","1","0",1,"0","0",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",20,0,0,0,0
0,"Cuckoo","Fletcher","1975","0","0","0","1","1",9,"1","1",1,1,1,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",1,"0","0","0","0","0","0",41,0,0,0,3.66666666666667
0,"Hedda","Jackson","1975","0","0","0","1","0",1,"0","0",0,1,0,0,0,"0",3,2,0,0,3,2,0,"0","0","0","0",0,"0","0","0","0","0","0",39,0,0,0,5.25
0,"Hester","Kane","1975","0","0","0","1","0",1,"0","0",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",23,0,0,0,0
0,"Tommy","Margret","1975","0","0","0","1","0",2,"0","0",0,1,0,0,0,"0",0,0,1,0,1,0,0,"0","0","0","0",0,"1","0","0","0","0","0",34,0,0,0,6.99242424242424
0,"Chinatown","Chinatown","1974","1","0","0","0","0",11,"1","1",1,1,0,0,1,"1",0,0,0,0,0,0,1,"0","0","0","0",0,"0","0","0","0","0","0",0,131,292,8.443069849,8.58057630736393
0,"Conversation","Conversation","1974","1","0","0","0","0",3,"1","0",0,0,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,113,366,7.995672112,0
0,"Godfather2","Godfather2","1974","1","0","0","0","1",11,"1","1",1,0,3,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","1","0","0","0","0",0,200,117,8.974523053,0
0,"Inferno","Inferno","1974","1","0","0","0","0",8,"1","0",0,0,1,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,165,119,6.61414889,7.45833333333333
0,"Lenny","Lenny","1974","1","0","0","0","0",6,"1","1",1,1,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,111,149,7.266239604,7.82058047493404
0,"Woman","Cassavetes","1974","0","1","0","0","0",2,"0","1",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,6.71428571428571
0,"Godfather2","CoppolaFF","1974","0","1","0","0","1",11,"1","1",1,0,3,1,1,"0",0,0,0,0,1,0,0,"0","0","0","0",0,"0","0","1","0","0","0",0,0,0,0,0
0,"Lenny","Fosse","1974","0","1","0","0","0",6,"1","1",1,1,0,0,1,"1",0,0,0,0,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7.82058047493404
0,"Chinatown","Polanski","1974","0","1","0","0","0",11,"1","1",1,1,0,0,1,"1",0,0,0,0,0,0,0,"0","1","0","0",0,"0","0","0","0","0","0",0,0,0,0,8.58057630736393
0,"Day","Truffaut","1974","0","1","0","0","0",3,"0","1",0,0,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Harry","Carney","1974","0","0","1","0","1",2,"0","0",1,0,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","1",0,"0","0","0","0","0","0",56,0,0,0,0
0,"Orient","Finney","1974","0","0","1","0","0",6,"0","0",1,0,0,1,1,"1",1,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",38,0,0,0,0
0,"Lenny","Hoffman","1974","0","0","1","0","0",6,"1","1",1,1,0,0,1,"1",2,0,0,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",37,0,0,0,7.82058047493404
0,"Chinatown","Nicholson","1974","0","0","1","0","0",11,"1","1",1,1,0,0,1,"1",2,0,1,0,3,0,0,"0","0","1","0",0,"0","0","0","0","0","0",37,0,0,0,8.58057630736393
0,"Godfather2","Pacino","1974","0","0","1","0","0",11,"1","1",1,0,3,1,1,"0",1,0,1,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",34,0,0,0,0
0,"Alice","Burstyn","1974","0","0","0","1","1",3,"0","0",0,1,0,1,1,"0",1,0,1,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",42,0,0,0,6.22267206477733
0,"Claudine","CarrollD","1974","0","0","0","1","0",1,"0","0",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",39,0,0,0,7.60215053763441
0,"Chinatown","Dunaway","1974","0","0","0","1","0",11,"1","1",1,1,0,0,1,"1",1,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",33,0,0,0,8.58057630736393
0,"Lenny","Perrine","1974","0","0","0","1","0",6,"1","1",1,1,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",31,0,0,0,7.82058047493404
0,"Woman","Rowlands","1974","0","0","0","1","0",2,"0","1",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",1,"0","0","0","0","0","0",44,0,0,0,6.71428571428571
0,"Cries","Cries","1973","1","0","0","0","0",5,"1","1",0,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,106,467,7.734317862,0
0,"Exorcist","Exorcist","1973","1","0","0","0","0",10,"1","1",0,1,1,1,1,"1",0,0,0,0,0,0,1,"0","0","0","0",0,"0","0","0","0","0","0",0,122,97,7.968441888,0
0,"Graffiti","Graffiti","1973","1","0","0","0","0",5,"1","1",0,0,0,1,1,"0",0,0,0,0,0,0,0,"1","0","0","0",0,"0","0","0","0","0","0",0,110,244,7.446663931,5
0,"Sting","Sting","1973","1","0","0","0","1",10,"1","1",1,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","1","0","0","0","0",0,129,98,8.242888523,0
0,"Touch","Touch","1973","1","0","0","0","0",5,"1","0",0,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,106,286,6.613581599,3
0,"Cries","Bergman","1973","0","1","0","0","0",5,"1","1",0,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Tango","Bertolucci","1973","0","1","0","0","0",2,"0","1",1,0,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7.51485148514851
0,"Exorcist","Friedkin","1973","0","1","0","0","0",10,"1","1",0,1,1,1,1,"1",0,0,0,0,1,1,0,"0","1","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Sting","Hill","1973","0","1","0","0","1",10,"1","1",1,0,0,0,1,"1",0,0,0,0,1,0,0,"0","0","0","0",0,"0","0","1","0","0","0",0,0,0,0,0
0,"Graffiti","Lucas","1973","0","1","0","0","0",5,"1","1",0,0,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,5
0,"Tango","Brando","1973","0","0","1","0","0",2,"0","1",1,0,0,0,0,"0",6,2,0,0,6,2,0,"0","0","0","0",0,"0","0","0","0","0","0",49,0,0,0,7.51485148514851
0,"Tiger","Lemmon","1973","0","0","1","0","1",3,"0","0",1,0,1,0,1,"0",3,0,1,1,4,1,0,"0","0","0","0",0,"0","0","0","0","0","0",48,0,0,0,4
0,"Detail","Nicholson","1973","0","0","1","0","0",3,"0","0",1,0,1,0,1,"0",1,0,1,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",36,0,0,0,0
0,"Serpico","Pacino","1973","0","0","1","0","0",2,"0","0",1,0,0,0,1,"0",0,0,1,0,1,0,0,"0","0","1","0",0,"0","0","0","0","0","0",33,0,0,0,7.68898978433598
0,"Sting","Redford","1973","0","0","1","0","0",10,"1","1",1,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",36,0,0,0,0
0,"Exorcist","Burstyn","1973","0","0","0","1","0",10,"1","1",0,1,1,1,1,"1",0,0,1,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",41,0,0,0,0
0,"Touch","Jackson","1973","0","0","0","1","1",5,"1","0",0,1,0,0,1,"0",2,1,0,0,2,1,0,"0","0","0","0",0,"1","0","0","0","0","0",37,0,0,0,3
0,"Cinderella","Mason","1973","0","0","0","1","0",3,"0","0",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",1,"0","0","0","0","0","0",31,0,0,0,6.81161825726141
0,"Way","Streisand","1973","0","0","0","1","0",6,"0","0",0,1,0,0,0,"1",1,1,0,0,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",31,0,0,0,0
0,"Summer","Woodward","1973","0","0","0","1","0",2,"0","0",0,1,0,1,0,"0",2,1,0,0,2,1,0,"0","0","0","0",0,"0","0","0","0","0","0",43,0,0,0,5.46666666666667
0,"Cabaret","Cabaret","1972","1","0","0","0","0",10,"1","1",0,1,1,0,1,"1",0,0,0,0,0,0,0,"1","0","0","0",0,"0","0","0","0","0","0",0,124,408,7.499777283,7.75974025974026
0,"Deliverance","Deliverance","1972","1","0","0","0","0",3,"1","1",0,0,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,109,240,7.82931261,7.6902390438247
0,"Emigrants","Emigrants","1972","1","0","0","0","0",4,"1","1",0,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,151,184,7.181272085,0
0,"Godfather","Godfather","1972","1","0","0","0","1",10,"1","1",1,0,3,0,1,"0",0,0,0,0,0,0,1,"0","0","0","0",0,"0","1","0","0","0","0",0,175,377,9.084886284,8
0,"Sounder","Sounder","1972","1","0","0","0","0",4,"1","0",1,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,105,184,7.067418033,7.43877551020408
0,"Deliverance","Boorman","1972","0","1","0","0","0",3,"1","1",0,0,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7.6902390438247
0,"Godfather","CoppolaFF","1972","0","1","0","0","0",10,"1","1",1,0,3,0,1,"0",0,0,0,0,0,0,0,"0","1","0","0",0,"0","0","1","0","0","0",0,0,0,0,8
0,"Cabaret","Fosse","1972","0","1","0","0","1",10,"1","1",0,1,1,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7.75974025974026
0,"Sleuth","Mankiewicz","1972","0","1","0","0","0",4,"0","1",2,0,0,0,0,"0",0,0,0,0,3,2,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7.85932721712538
0,"Emigrants","Troell","1972","0","1","0","0","0",4,"1","1",0,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Godfather","Brando","1972","0","0","1","0","1",10,"1","1",1,0,3,0,1,"0",5,1,0,0,5,1,0,"0","0","1","0",0,"0","0","0","0","0","0",48,0,0,0,8
0,"Sleuth","Caine","1972","0","0","1","0","0",4,"0","1",2,0,0,0,0,"0",1,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",39,0,0,0,7.85932721712538
0,"Sleuth","Olivier","1972","0","0","1","0","0",4,"0","1",2,0,0,0,0,"0",7,1,0,0,7,1,0,"0","0","0","0",0,"0","0","0","0","0","0",65,0,0,0,7.85932721712538
0,"Ruling","OToole","1972","0","0","1","0","0",1,"0","0",1,0,0,0,0,"0",4,0,0,0,4,0,0,"0","0","0","0",0,"0","0","0","0","0","0",40,0,0,0,0
0,"Sounder","Winfield","1972","0","0","1","0","0",4,"1","0",1,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",31,0,0,0,7.43877551020408
0,"Cabaret","Minnelli","1972","0","0","0","1","1",10,"1","1",0,1,1,0,1,"1",1,0,0,0,1,0,0,"0","0","0","0",0,"1","0","0","0","0","0",26,0,0,0,7.75974025974026
0,"Lady","Ross","1972","0","0","0","1","0",5,"0","0",0,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",28,0,0,0,0
0,"Travels","Smith","1972","0","0","0","1","0",4,"0","0",0,1,0,0,0,"1",1,1,1,0,2,1,0,"0","0","0","0",0,"0","0","0","0","0","0",38,0,0,0,0
0,"Sounder","Tyson","1972","0","0","0","1","0",4,"1","0",1,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",39,0,0,0,7.43877551020408
0,"Emigrants","Ullman","1972","0","0","0","1","0",4,"1","1",0,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",1,"0","0","0","0","0","0",34,0,0,0,0
0,"Clockwork","Clockwork","1971","1","0","0","0","0",4,"1","1",0,0,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,136,113,8.378014982,5.55555555555556
0,"Fiddler","Fiddler","1971","1","0","0","0","0",8,"1","1",1,0,1,0,0,"1",0,0,0,0,0,0,0,"1","0","0","0",0,"0","0","0","0","0","0",0,181,159,7.481085476,0
0,"French","French","1971","1","0","0","0","1",8,"1","1",1,0,1,0,1,"1",0,0,0,0,0,0,1,"0","0","0","0",0,"0","1","0","0","0","0",0,104,186,7.818234708,0
0,"Nicholas","Nicholas","1971","1","0","0","0","0",6,"1","0",0,1,0,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,183,119,6.8104035,0
0,"Picture","Picture","1971","1","0","0","0","0",8,"1","1",0,0,2,2,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,118,190,7.730582103,0
0,"Picture","Bogdanovich","1971","0","1","0","0","0",8,"1","1",0,0,2,2,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"French","Friedkin","1971","0","1","0","0","1",8,"1","1",1,0,1,0,1,"1",0,0,0,0,0,0,0,"0","1","0","0",0,"0","0","1","0","0","0",0,0,0,0,0
0,"Fiddler","Jewison","1971","0","1","0","0","0",8,"1","1",1,0,1,0,0,"1",0,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Clockwork","Kubrick","1971","0","1","0","0","0",4,"1","1",0,0,0,0,1,"0",0,0,0,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,5.55555555555556
0,"Sunday","Schlesinger","1971","0","1","0","0","0",4,"0","1",1,1,0,0,1,"0",0,0,0,0,2,1,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,4.71428571428571
0,"Sunday","Finch","1971","0","0","1","0","0",4,"0","1",1,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",55,0,0,0,4.71428571428571
0,"French","Hackman","1971","0","0","1","0","1",8,"1","1",1,0,1,0,1,"1",0,0,2,0,2,0,0,"0","0","1","0",0,"0","0","0","0","0","0",41,0,0,0,0
0,"Kotch","Matthau","1971","0","0","1","0","0",4,"0","0",1,0,0,0,0,"0",0,0,1,1,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",51,0,0,0,6
0,"Hospital","Scott","1971","0","0","1","0","0",2,"0","0",1,0,0,0,1,"0",1,1,2,0,3,1,0,"0","0","0","0",0,"0","0","0","0","0","0",44,0,0,0,0
0,"Fiddler","Topol","1971","0","0","1","0","0",8,"1","1",1,0,1,0,0,"1",0,0,0,0,0,0,0,"0","0","0","1",0,"0","0","0","0","0","0",36,0,0,0,0
0,"McCabe","Christie","1971","0","0","0","1","0",1,"0","0",0,1,0,0,0,"0",1,1,0,0,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",30,0,0,0,0
0,"Klute","FondaJ","1971","0","0","0","1","1",2,"0","0",0,1,0,0,1,"0",1,0,0,0,1,0,0,"0","0","0","0",1,"0","0","0","0","0","0",34,0,0,0,7.66985645933014
0,"Sunday","Jackson","1971","0","0","0","1","0",4,"0","1",1,1,0,0,1,"0",1,1,0,0,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",35,0,0,0,4.71428571428571
0,"Mary","RedgraveV","1971","0","0","0","1","0",5,"0","0",0,1,0,0,0,"0",2,0,0,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",34,0,0,0,7.44285714285714
0,"Nicholas","Suzman","1971","0","0","0","1","0",6,"1","0",0,1,0,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",32,0,0,0,0
0,"Airport","Airport","1970","1","0","0","0","0",10,"1","0",0,0,0,2,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,137,406,6.470511662,6.12340425531915
0,"Five","Five","1970","1","0","0","0","0",4,"1","0",1,0,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,96,216,7.278941067,6.42857142857143
0,"Love","Love","1970","1","0","0","0","0",7,"1","1",1,1,1,0,1,"0",0,0,0,0,0,0,1,"0","0","0","0",0,"0","0","0","0","0","0",0,99,120,6.463850688,5.3125
0,"Mash","Mash","1970","1","0","0","0","0",5,"1","1",0,0,0,1,1,"0",0,0,0,0,0,0,0,"1","0","0","0",0,"0","0","0","0","0","0",0,116,445,7.73182685,7
0,"Patton","Patton","1970","1","0","0","0","1",10,"1","1",1,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","1","0","0","0","0",0,170,435,8.020213932,7.43447037701975
0,"Mash","Altman","1970","0","1","0","0","0",5,"1","1",0,0,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7
0,"Satyricon","Fellini","1970","0","1","0","0","0",1,"0","1",0,0,0,0,0,"0",0,0,0,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Love","Hiller","1970","0","1","0","0","0",7,"1","1",1,1,1,0,1,"0",0,0,0,0,0,0,0,"0","1","0","0",0,"0","0","0","0","0","0",0,0,0,0,5.3125
0,"Women","Russell","1970","0","1","0","0","0",4,"0","1",0,1,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Patton","Schaffner","1970","0","1","0","0","1",10,"1","1",1,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","1","0","0","0",0,0,0,0,7.43447037701975
0,"Never","DouglasMe","1970","0","0","1","0","0",3,"0","0",1,0,1,0,1,"0",0,0,1,1,1,1,0,"0","0","0","0",0,"0","0","0","0","0","0",69,0,0,0,0
0,"Great","Jones","1970","0","0","1","0","0",2,"0","0",1,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",39,0,0,0,5
0,"Five","Nicholson","1970","0","0","1","0","0",4,"1","0",1,0,0,1,1,"0",0,0,1,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",33,0,0,0,6.42857142857143
0,"Love","ONeal","1970","0","0","1","0","0",7,"1","1",1,1,1,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",29,0,0,0,5.3125
0,"Patton","Scott","1970","0","0","1","0","1",10,"1","1",1,0,0,0,1,"1",0,0,2,0,2,0,0,"0","0","1","0",0,"0","0","0","0","0","0",43,0,0,0,7.43447037701975
0,"Great","Alexander","1970","0","0","0","1","0",2,"0","0",1,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",31,0,0,0,5
0,"Women","Jackson","1970","0","0","0","1","1",4,"0","1",0,1,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",34,0,0,0,0
0,"Love","MacGraw","1970","0","0","0","1","0",7,"1","1",1,1,1,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",1,"0","0","0","0","0","0",32,0,0,0,5.3125
0,"Ryan","Miles","1970","0","0","0","1","0",4,"0","0",0,1,1,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",29,0,0,0,7.23611111111111
0,"Diary","Snodgrass","1970","0","0","0","1","0",1,"0","0",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"1","0","0","0","0","0",24,0,0,0,6.4
0,"Anne","Anne","1969","1","0","0","0","0",10,"1","0",1,1,1,0,1,"1",0,0,0,0,0,0,1,"0","0","0","0",0,"0","0","0","0","0","0",0,145,110,7.040458317,2
0,"Butch","Butch","1969","1","0","0","0","0",7,"1","1",0,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,110,195,8.042443313,0
0,"Hello","Hello","1969","1","0","0","0","0",7,"1","0",0,0,0,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,146,112,6.508938547,2.5
0,"Midnight","Midnight","1969","1","0","0","0","1",7,"1","1",2,0,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","1","0","0","0","0",0,113,317,7.824264492,5.53333333333333
0,"Z","Z","1969","1","0","0","0","0",5,"1","1",0,0,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,127,120,7.850224215,8.28507795100223
0,"Z","CostaGavras","1969","0","1","0","0","0",5,"1","1",0,0,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,8.28507795100223
0,"Butch","Hill","1969","0","1","0","0","0",7,"1","1",0,0,0,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Alice","Penn","1969","0","1","0","0","0",1,"0","1",0,0,0,0,0,"0",0,0,0,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,6.22267206477733
0,"Horses","Pollack","1969","0","1","0","0","0",9,"0","1",0,1,1,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Midnight","Schlesinger","1969","0","1","0","0","1",7,"1","1",2,0,0,1,1,"0",0,0,0,0,1,0,0,"0","0","0","0",0,"0","0","1","0","0","0",0,0,0,0,5.53333333333333
0,"Anne","Burton","1969","0","0","1","0","0",10,"1","0",1,1,1,0,1,"1",4,0,1,0,5,0,0,"0","0","0","0",0,"0","0","0","0","0","0",44,0,0,0,2
0,"Midnight","Hoffman","1969","0","0","1","0","0",7,"1","1",2,0,0,1,1,"0",1,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",32,0,0,0,5.53333333333333
0,"Goodbye","OToole","1969","0","0","1","0","0",2,"0","0",1,0,0,0,0,"0",3,0,0,0,3,0,0,"0","0","0","1",0,"0","0","0","0","0","0",37,0,0,0,5.88888888888889
0,"Midnight","Voight","1969","0","0","1","0","0",7,"1","1",2,0,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",31,0,0,0,5.53333333333333
0,"Grit","Wayne","1969","0","0","1","0","1",2,"0","0",1,0,0,0,0,"0",1,0,0,0,1,0,0,"0","0","1","0",0,"0","0","0","0","0","0",62,0,0,0,7.5
0,"Anne","Bujold","1969","0","0","0","1","0",10,"1","0",1,1,1,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",1,"0","0","0","0","0","0",27,0,0,0,2
0,"Horses","FondaJ","1969","0","0","0","1","0",9,"0","1",0,1,1,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",32,0,0,0,0
0,"Sterile","Minnelli","1969","0","0","0","1","0",2,"0","0",0,1,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",23,0,0,0,0
0,"Happy","Simmons","1969","0","0","0","1","0",2,"0","0",0,1,0,0,0,"0",0,0,1,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",40,0,0,0,4.66666666666667
0,"Prime","Smith","1969","0","0","0","1","1",2,"0","0",0,1,0,0,0,"0",0,0,1,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",35,0,0,0,4.85
0,"Funny","Funny","1968","1","0","0","0","0",8,"1","0",0,1,0,1,0,"1",0,0,0,0,0,0,0,"1","0","0","0",0,"0","0","0","0","0","0",0,151,208,6.973663751,0
0,"Lion","Lion","1968","1","0","0","0","0",7,"1","1",1,1,0,0,1,"0",0,0,0,0,0,0,1,"0","0","0","0",0,"0","1","0","0","0","0",0,134,166,7.736151665,7.09838032393521
0,"Oliver","Oliver","1968","1","0","0","0","1",12,"1","1",1,0,1,0,1,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,153,125,7.335962145,6.70340681362725
0,"Rachel","Rachel","1968","1","0","0","0","0",4,"1","0",0,1,0,1,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,101,231,6.810778443,8
0,"Romeo","Romeo","1968","1","0","0","0","0",4,"1","1",0,0,0,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,138,188,7.550178633,7
0,"Lion","Harvey","1968","0","1","0","0","0",7,"1","1",1,1,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","1","0","0","0",0,0,0,0,7.09838032393521
0,"Twothousandandone","Kubrick","1968","0","1","0","0","0",4,"0","1",0,0,0,0,1,"0",0,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,0
0,"Algiers","Pontecorvo","1968","0","1","0","0","0",2,"0","1",0,0,0,0,1,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,6.14634146341463
0,"Oliver","Reed","1968","0","1","0","0","1",12,"1","1",1,0,1,0,1,"1",0,0,0,0,2,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,6.70340681362725
0,"Romeo","Zeffirelli","1968","0","1","0","0","0",4,"1","1",0,0,0,0,0,"1",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",0,0,0,0,7
0,"Heart","Arkin","1968","0","0","1","0","0",2,"0","0",1,0,0,1,0,"0",1,0,0,0,1,0,0,"0","0","0","0",0,"0","0","0","0","0","0",34,0,0,0,6
0,"Fixer","Bates","1968","0","0","1","0","0",1,"0","0",1,0,0,0,0,"0",0,0,0,0,0,0,0,"0","0","0","0",0,"0","0","0","0","0","0",34,0,0,0,0
0,"Oliver","Moody","1968","0","0","1","0","0",12,"1","1",1,0,1,0,1,"1",0,0,0,0,0,0,0,"0","0","0","1",0,"0","0","0","0","0","0",44,0,0,0,6.70340681362725
0,"Lion","OToole","1968","0","0","1","0","0",7,"1","1",1,1,0,0,1,"0",2,0,0,0,2,0,0,"0","0","1","0",0,"0","0","0","0","0","0",36,0,0,0,7.09838032393521
